county,cause,year,count
Santa Clara,Alzheimer's disease,2016,0
Santa Clara,Alzheimer's disease,2017,0
Santa Clara,Alzheimer's disease,2018,609
Santa Clara,Alzheimer's disease,2019,629
Santa Clara,Alzheimer's disease,2020,673
Santa Clara,Alzheimer's disease,2021,588
Santa Clara,Cancerous tumor,1989,3281
Santa Clara,Cancerous tumor,1990,3395
Santa Clara,Cancerous tumor,1991,3249
Santa Clara,Cancerous tumor,1992,3311
Santa Clara,Cancerous tumor,1993,3484
Santa Clara,Cancerous tumor,1994,3468
Santa Clara,Cancerous tumor,1995,3447
Santa Clara,Cancerous tumor,1996,3392
Santa Clara,Cancerous tumor,1997,3565
Santa Clara,Cancerous tumor,1998,3587
Santa Clara,Cancerous tumor,1999,3672
Santa Clara,Cancerous tumor,2000,3387
Santa Clara,Cancerous tumor,2001,3488
Santa Clara,Cancerous tumor,2002,3512
Santa Clara,Cancerous tumor,2003,3429
Santa Clara,Cancerous tumor,2004,3551
Santa Clara,Cancerous tumor,2005,3700
Santa Clara,Cancerous tumor,2006,3687
Santa Clara,Cancerous tumor,2007,3710
Santa Clara,Cancerous tumor,2008,3702
Santa Clara,Cancerous tumor,2009,3763
Santa Clara,Cancerous tumor,2010,3817
Santa Clara,Cancerous tumor,2011,3884
Santa Clara,Cancerous tumor,2012,3931
Santa Clara,Cancerous tumor,2013,3950
Santa Clara,Cancerous tumor,2014,4056
Santa Clara,Cancerous tumor,2015,4042
Santa Clara,Cancerous tumor,2016,3928
Santa Clara,Cancerous tumor,2017,3981
Santa Clara,Cancerous tumor,2018,3968
Santa Clara,Cancerous tumor,2019,3813
Santa Clara,Cancerous tumor,2020,3969
Santa Clara,Cancerous tumor,2021,3921
Santa Clara,Chronic lower respiratory diseases,1989,397
Santa Clara,Chronic lower respiratory diseases,1990,341
Santa Clara,Chronic lower respiratory diseases,1991,276
Santa Clara,Chronic lower respiratory diseases,1992,367
Santa Clara,Chronic lower respiratory diseases,1993,384
Santa Clara,Chronic lower respiratory diseases,1994,306
Santa Clara,Chronic lower respiratory diseases,1995,339
Santa Clara,Chronic lower respiratory diseases,1996,318
Santa Clara,Chronic lower respiratory diseases,1997,210
Santa Clara,Chronic lower respiratory diseases,1998,438
Santa Clara,Chronic lower respiratory diseases,1999,572
Santa Clara,Chronic lower respiratory diseases,2000,409
Santa Clara,Chronic lower respiratory diseases,2001,301
Santa Clara,Chronic lower respiratory diseases,2002,372
Santa Clara,Chronic lower respiratory diseases,2003,384
Santa Clara,Chronic lower respiratory diseases,2004,356
Santa Clara,Chronic lower respiratory diseases,2005,440
Santa Clara,Chronic lower respiratory diseases,2006,323
Santa Clara,Chronic lower respiratory diseases,2007,398
Santa Clara,Chronic lower respiratory diseases,2008,317
Santa Clara,Chronic lower respiratory diseases,2009,362
Santa Clara,Chronic lower respiratory diseases,2010,367
Santa Clara,Chronic lower respiratory diseases,2011,336
Santa Clara,Chronic lower respiratory diseases,2012,367
Santa Clara,Chronic lower respiratory diseases,2013,332
Santa Clara,Chronic lower respiratory diseases,2014,261
Santa Clara,Chronic lower respiratory diseases,2015,334
Santa Clara,Chronic lower respiratory diseases,2016,278
Santa Clara,Chronic lower respiratory diseases,2017,271
Santa Clara,Chronic lower respiratory diseases,2018,294
Santa Clara,Chronic lower respiratory diseases,2019,210
Santa Clara,Chronic lower respiratory diseases,2020,113
Santa Clara,Chronic lower respiratory diseases,2021,66
Santa Clara,Diabetes,1989,0
Santa Clara,Diabetes,1990,22
Santa Clara,Diabetes,1991,0
Santa Clara,Diabetes,1992,44
Santa Clara,Diabetes,1993,0
Santa Clara,Diabetes,1994,75
Santa Clara,Diabetes,1995,86
Santa Clara,Diabetes,1996,83
Santa Clara,Diabetes,1997,42
Santa Clara,Diabetes,1998,95
Santa Clara,Diabetes,1999,66
Santa Clara,Diabetes,2000,33
Santa Clara,Diabetes,2001,55
Santa Clara,Diabetes,2002,47
Santa Clara,Diabetes,2003,98
Santa Clara,Diabetes,2004,184
Santa Clara,Diabetes,2005,224
Santa Clara,Diabetes,2006,194
Santa Clara,Diabetes,2007,271
Santa Clara,Diabetes,2008,198
Santa Clara,Diabetes,2009,326
Santa Clara,Diabetes,2010,271
Santa Clara,Diabetes,2011,295
Santa Clara,Diabetes,2012,332
Santa Clara,Diabetes,2013,342
Santa Clara,Diabetes,2014,399
Santa Clara,Diabetes,2015,439
Santa Clara,Diabetes,2016,431
Santa Clara,Diabetes,2017,453
Santa Clara,Diabetes,2018,410
Santa Clara,Diabetes,2019,535
Santa Clara,Diabetes,2020,503
Santa Clara,Diabetes,2021,527
Santa Clara,Assault (homicide),1989,0
Santa Clara,Assault (homicide),1990,8
Santa Clara,Assault (homicide),1991,8
Santa Clara,Assault (homicide),1992,14
Santa Clara,Assault (homicide),1993,0
Santa Clara,Assault (homicide),1994,0
Santa Clara,Assault (homicide),1995,7
Santa Clara,Assault (homicide),1996,0
Santa Clara,Assault (homicide),1997,7
Santa Clara,Assault (homicide),1998,0
Santa Clara,Assault (homicide),1999,0
Santa Clara,Assault (homicide),2000,0
Santa Clara,Assault (homicide),2001,0
Santa Clara,Assault (homicide),2002,0
Santa Clara,Assault (homicide),2003,0
Santa Clara,Assault (homicide),2004,0
Santa Clara,Assault (homicide),2005,7
Santa Clara,Assault (homicide),2006,0
Santa Clara,Assault (homicide),2007,0
Santa Clara,Assault (homicide),2008,0
Santa Clara,Assault (homicide),2009,0
Santa Clara,Assault (homicide),2010,0
Santa Clara,Assault (homicide),2011,0
Santa Clara,Assault (homicide),2012,0
Santa Clara,Assault (homicide),2013,0
Santa Clara,Assault (homicide),2014,0
Santa Clara,Assault (homicide),2015,0
Santa Clara,Assault (homicide),2016,0
Santa Clara,Assault (homicide),2017,0
Santa Clara,Assault (homicide),2018,0
Santa Clara,Assault (homicide),2019,0
Santa Clara,Assault (homicide),2020,0
Santa Clara,Assault (homicide),2021,0
Santa Clara,Diseases of heart,1989,4176
Santa Clara,Diseases of heart,1990,3984
Santa Clara,Diseases of heart,1991,4123
Santa Clara,Diseases of heart,1992,4082
Santa Clara,Diseases of heart,1993,4176
Santa Clara,Diseases of heart,1994,4136
Santa Clara,Diseases of heart,1995,4155
Santa Clara,Diseases of heart,1996,4313
Santa Clara,Diseases of heart,1997,4306
Santa Clara,Diseases of heart,1998,4345
Santa Clara,Diseases of heart,1999,4296
Santa Clara,Diseases of heart,2000,4195
Santa Clara,Diseases of heart,2001,4081
Santa Clara,Diseases of heart,2002,3938
Santa Clara,Diseases of heart,2003,3681
Santa Clara,Diseases of heart,2004,3492
Santa Clara,Diseases of heart,2005,3484
Santa Clara,Diseases of heart,2006,3599
Santa Clara,Diseases of heart,2007,3340
Santa Clara,Diseases of heart,2008,3324
Santa Clara,Diseases of heart,2009,3242
Santa Clara,Diseases of heart,2010,3294
Santa Clara,Diseases of heart,2011,3117
Santa Clara,Diseases of heart,2012,3291
Santa Clara,Diseases of heart,2013,3315
Santa Clara,Diseases of heart,2014,3260
Santa Clara,Diseases of heart,2015,3397
Santa Clara,Diseases of heart,2016,3402
Santa Clara,Diseases of heart,2017,3466
Santa Clara,Diseases of heart,2018,3344
Santa Clara,Diseases of heart,2019,3208
Santa Clara,Diseases of heart,2020,3526
Santa Clara,Diseases of heart,2021,3516
Santa Clara,Essential hypertension and hypertensive renal disease,1989,0
Santa Clara,Essential hypertension and hypertensive renal disease,1990,0
Santa Clara,Essential hypertension and hypertensive renal disease,1991,0
Santa Clara,Essential hypertension and hypertensive renal disease,1992,0
Santa Clara,Essential hypertension and hypertensive renal disease,1993,0
Santa Clara,Essential hypertension and hypertensive renal disease,1994,0
Santa Clara,Essential hypertension and hypertensive renal disease,1995,0
Santa Clara,Essential hypertension and hypertensive renal disease,1996,0
Santa Clara,Essential hypertension and hypertensive renal disease,1997,0
Santa Clara,Essential hypertension and hypertensive renal disease,1998,0
Santa Clara,Essential hypertension and hypertensive renal disease,1999,0
Santa Clara,Essential hypertension and hypertensive renal disease,2000,0
Santa Clara,Essential hypertension and hypertensive renal disease,2001,0
Santa Clara,Essential hypertension and hypertensive renal disease,2002,0
Santa Clara,Essential hypertension and hypertensive renal disease,2003,0
Santa Clara,Essential hypertension and hypertensive renal disease,2004,0
Santa Clara,Essential hypertension and hypertensive renal disease,2005,22
Santa Clara,Essential hypertension and hypertensive renal disease,2006,0
Santa Clara,Essential hypertension and hypertensive renal disease,2007,0
Santa Clara,Essential hypertension and hypertensive renal disease,2008,14
Santa Clara,Essential hypertension and hypertensive renal disease,2009,28
Santa Clara,Essential hypertension and hypertensive renal disease,2010,23
Santa Clara,Essential hypertension and hypertensive renal disease,2011,43
Santa Clara,Essential hypertension and hypertensive renal disease,2012,92
Santa Clara,Essential hypertension and hypertensive renal disease,2013,104
Santa Clara,Essential hypertension and hypertensive renal disease,2014,154
Santa Clara,Essential hypertension and hypertensive renal disease,2015,374
Santa Clara,Essential hypertension and hypertensive renal disease,2016,438
Santa Clara,Essential hypertension and hypertensive renal disease,2017,473
Santa Clara,Essential hypertension and hypertensive renal disease,2018,354
Santa Clara,Essential hypertension and hypertensive renal disease,2019,310
Santa Clara,Essential hypertension and hypertensive renal disease,2020,298
Santa Clara,Essential hypertension and hypertensive renal disease,2021,364
Santa Clara,Accidents (unintentional injuries),1989,284
Santa Clara,Accidents (unintentional injuries),1990,214
Santa Clara,Accidents (unintentional injuries),1991,110
Santa Clara,Accidents (unintentional injuries),1992,106
Santa Clara,Accidents (unintentional injuries),1993,151
Santa Clara,Accidents (unintentional injuries),1994,208
Santa Clara,Accidents (unintentional injuries),1995,140
Santa Clara,Accidents (unintentional injuries),1996,195
Santa Clara,Accidents (unintentional injuries),1997,190
Santa Clara,Accidents (unintentional injuries),1998,232
Santa Clara,Accidents (unintentional injuries),1999,153
Santa Clara,Accidents (unintentional injuries),2000,126
Santa Clara,Accidents (unintentional injuries),2001,141
Santa Clara,Accidents (unintentional injuries),2002,146
Santa Clara,Accidents (unintentional injuries),2003,211
Santa Clara,Accidents (unintentional injuries),2004,212
Santa Clara,Accidents (unintentional injuries),2005,188
Santa Clara,Accidents (unintentional injuries),2006,223
Santa Clara,Accidents (unintentional injuries),2007,277
Santa Clara,Accidents (unintentional injuries),2008,328
Santa Clara,Accidents (unintentional injuries),2009,353
Santa Clara,Accidents (unintentional injuries),2010,279
Santa Clara,Accidents (unintentional injuries),2011,311
Santa Clara,Accidents (unintentional injuries),2012,371
Santa Clara,Accidents (unintentional injuries),2013,366
Santa Clara,Accidents (unintentional injuries),2014,482
Santa Clara,Accidents (unintentional injuries),2015,520
Santa Clara,Accidents (unintentional injuries),2016,614
Santa Clara,Accidents (unintentional injuries),2017,636
Santa Clara,Accidents (unintentional injuries),2018,567
Santa Clara,Accidents (unintentional injuries),2019,702
Santa Clara,Accidents (unintentional injuries),2020,870
Santa Clara,Accidents (unintentional injuries),2021,916
Santa Clara,Chronic liver disease and cirrhosis,1989,0
Santa Clara,Chronic liver disease and cirrhosis,1990,18
Santa Clara,Chronic liver disease and cirrhosis,1991,14
Santa Clara,Chronic liver disease and cirrhosis,1992,0
Santa Clara,Chronic liver disease and cirrhosis,1993,0
Santa Clara,Chronic liver disease and cirrhosis,1994,23
Santa Clara,Chronic liver disease and cirrhosis,1995,0
Santa Clara,Chronic liver disease and cirrhosis,1996,16
Santa Clara,Chronic liver disease and cirrhosis,1997,0
Santa Clara,Chronic liver disease and cirrhosis,1998,51
Santa Clara,Chronic liver disease and cirrhosis,1999,0
Santa Clara,Chronic liver disease and cirrhosis,2000,0
Santa Clara,Chronic liver disease and cirrhosis,2001,0
Santa Clara,Chronic liver disease and cirrhosis,2002,0
Santa Clara,Chronic liver disease and cirrhosis,2003,0
Santa Clara,Chronic liver disease and cirrhosis,2004,0
Santa Clara,Chronic liver disease and cirrhosis,2005,0
Santa Clara,Chronic liver disease and cirrhosis,2006,18
Santa Clara,Chronic liver disease and cirrhosis,2007,0
Santa Clara,Chronic liver disease and cirrhosis,2008,11
Santa Clara,Chronic liver disease and cirrhosis,2009,43
Santa Clara,Chronic liver disease and cirrhosis,2010,20
Santa Clara,Chronic liver disease and cirrhosis,2011,70
Santa Clara,Chronic liver disease and cirrhosis,2012,21
Santa Clara,Chronic liver disease and cirrhosis,2013,12
Santa Clara,Chronic liver disease and cirrhosis,2014,0
Santa Clara,Chronic liver disease and cirrhosis,2015,57
Santa Clara,Chronic liver disease and cirrhosis,2016,36
Santa Clara,Chronic liver disease and cirrhosis,2017,11
Santa Clara,Chronic liver disease and cirrhosis,2018,14
Santa Clara,Chronic liver disease and cirrhosis,2019,27
Santa Clara,Chronic liver disease and cirrhosis,2020,11
Santa Clara,Chronic liver disease and cirrhosis,2021,70
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1989,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1990,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1991,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1992,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1993,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1994,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1995,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1996,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1997,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1998,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",1999,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2000,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2001,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2002,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2003,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2004,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2005,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2006,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2007,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2008,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2009,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2010,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2011,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2012,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2013,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2014,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2015,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2016,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2017,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2018,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2019,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2020,0
Santa Clara,"Nephritis, nephrotic syndrome and nephrosis",2021,0
Santa Clara,Parkinson's disease,1989,0
Santa Clara,Parkinson's disease,1990,0
Santa Clara,Parkinson's disease,1991,0
Santa Clara,Parkinson's disease,1992,0
Santa Clara,Parkinson's disease,1993,0
Santa Clara,Parkinson's disease,1994,0
Santa Clara,Parkinson's disease,1995,0
Santa Clara,Parkinson's disease,1996,0
Santa Clara,Parkinson's disease,1997,0
Santa Clara,Parkinson's disease,1998,0
Santa Clara,Parkinson's disease,1999,0
Santa Clara,Parkinson's disease,2000,0
Santa Clara,Parkinson's disease,2001,0
Santa Clara,Parkinson's disease,2002,0
Santa Clara,Parkinson's disease,2003,0
Santa Clara,Parkinson's disease,2004,0
Santa Clara,Parkinson's disease,2005,0
Santa Clara,Parkinson's disease,2006,30
Santa Clara,Parkinson's disease,2007,0
Santa Clara,Parkinson's disease,2008,0
Santa Clara,Parkinson's disease,2009,0
Santa Clara,Parkinson's disease,2010,0
Santa Clara,Parkinson's disease,2011,0
Santa Clara,Parkinson's disease,2012,0
Santa Clara,Parkinson's disease,2013,17
Santa Clara,Parkinson's disease,2014,0
Santa Clara,Parkinson's disease,2015,0
Santa Clara,Parkinson's disease,2016,0
Santa Clara,Parkinson's disease,2017,0
Santa Clara,Parkinson's disease,2018,0
Santa Clara,Parkinson's disease,2019,23
Santa Clara,Parkinson's disease,2020,70
Santa Clara,Parkinson's disease,2021,23
Santa Clara,Influenza and pneumonia,1989,268
Santa Clara,Influenza and pneumonia,1990,210
Santa Clara,Influenza and pneumonia,1991,407
Santa Clara,Influenza and pneumonia,1992,413
Santa Clara,Influenza and pneumonia,1993,596
Santa Clara,Influenza and pneumonia,1994,468
Santa Clara,Influenza and pneumonia,1995,455
Santa Clara,Influenza and pneumonia,1996,674
Santa Clara,Influenza and pneumonia,1997,706
Santa Clara,Influenza and pneumonia,1998,674
Santa Clara,Influenza and pneumonia,1999,222
Santa Clara,Influenza and pneumonia,2000,228
Santa Clara,Influenza and pneumonia,2001,176
Santa Clara,Influenza and pneumonia,2002,234
Santa Clara,Influenza and pneumonia,2003,148
